cumulative_rewards,euclidian_distance,object_size,regret,time_spent
76.0,0.4375,64.0,757.333333333,1.69743084908
590.0,0.125,64.0,243.333333333,2.14625000954
784.0,0.0127755511022,64.0,49.3333333333,1.88751912117
760.0,0.0338176352705,64.0,73.3333333333,2.26034784317
641.0,0.0349448897796,64.0,192.333333333,1.95333790779
326.0,0.03125,64.0,507.333333333,1.1920800209
452.0,0.8125,64.0,381.333333333,1.22037911415
694.0,0.125,64.0,139.333333333,1.36272597313
169.0,0.8125,64.0,664.333333333,1.80683994293
703.0,0.0335671342685,64.0,130.333333333,1.0502550602
708.0,0.0328156312625,64.0,125.333333333,1.75632691383
388.0,0.03125,64.0,445.333333333,1.45336914062
551.0,0.75,64.0,282.333333333,1.35313510895
750.0,0.0979458917836,64.0,83.3333333333,2.05073595047
589.0,0.125,64.0,244.333333333,1.37984490395
596.0,0.0127755511022,64.0,237.333333333,1.68831896782
769.0,0.0117735470942,64.0,64.3333333333,1.59268188477
477.0,0.375,64.0,356.333333333,1.88788580894
268.0,0.4375,64.0,565.333333333,1.70669698715
659.0,0.564879759519,64.0,174.333333333,1.29913902283
604.0,0.125,64.0,229.333333333,1.28438711166
656.0,0.59493987976,64.0,177.333333333,1.19316101074
308.0,0.375,64.0,525.333333333,1.25438785553
597.0,0.125,64.0,236.333333333,1.16593313217
660.0,0.0273046092184,64.0,173.333333333,1.161714077
254.0,0.0625,64.0,579.333333333,1.12288188934
296.0,0.625,64.0,537.333333333,1.14144587517
51.0,0.015625,64.0,782.333333333,1.22533202171
234.0,0.00839178356713,64.0,599.333333333,1.09106206894
352.0,0.0625,64.0,481.333333333,1.11873102188
610.0,0.375,64.0,223.333333333,1.17912507057
514.0,0.0625,64.0,319.333333333,1.14780592918
292.0,0.0625,64.0,541.333333333,1.1377658844
302.0,0.125,64.0,531.333333333,1.48819208145
626.0,0.790831663327,64.0,207.333333333,1.27668404579
351.0,0.375,64.0,482.333333333,1.26383304596
506.0,0.625,64.0,327.333333333,1.25882315636
712.0,0.851327655311,64.0,121.333333333,1.36294007301
698.0,0.483091182365,64.0,135.333333333,2.02739214897
492.0,0.75,64.0,341.333333333,1.14103102684
582.0,0.125,64.0,251.333333333,1.16728901863
737.0,0.063877755511,64.0,96.3333333333,1.18955898285
611.0,0.0625,64.0,222.333333333,1.07187891006
675.0,0.0117735470942,64.0,158.333333333,1.07677984238
770.0,0.063877755511,64.0,63.3333333333,1.17051005363
300.0,0.9375,64.0,533.333333333,1.16761517525
600.0,0.125,64.0,233.333333333,1.1603178978
739.0,0.0463426853707,64.0,94.3333333333,1.12907409668
430.0,0.875,64.0,403.333333333,1.40897488594
705.0,0.0135270541082,64.0,128.333333333,1.03280496597
638.0,0.492735470942,64.0,195.333333333,1.51957798004
407.0,0.6875,64.0,426.333333333,1.63925909996
683.0,0.125,64.0,150.333333333,1.2190990448
715.0,0.0548597194389,64.0,118.333333333,1.06632614136
114.0,0.59375,64.0,719.333333333,1.29631900787
773.0,0.166583166333,64.0,60.3333333333,1.67233395576
633.0,0.0167835671343,64.0,200.333333333,1.84239697456
584.0,0.125,64.0,249.333333333,1.26493406296
614.0,0.0625,64.0,219.333333333,1.30621695518
314.0,0.8125,64.0,519.333333333,1.36590409279
697.0,0.0155310621242,64.0,136.333333333,1.69538998604
556.0,0.568887775551,64.0,277.333333333,2.26233506203
647.0,0.0231713426854,64.0,186.333333333,3.05623197556
356.0,0.0625,64.0,477.333333333,1.87770318985
336.0,0.125,64.0,497.333333333,2.76497888565
180.0,0.9375,64.0,653.333333333,3.38202095032
683.0,0.0195390781563,64.0,150.333333333,2.00874996185
111.0,0.0625,64.0,722.333333333,1.57021999359
745.0,0.496743486974,64.0,88.3333333333,1.95125699043
289.0,0.625,64.0,544.333333333,1.31212186813
590.0,0.0227955911824,64.0,243.333333333,1.31204915047
611.0,0.0316883767535,64.0,222.333333333,1.59643697739
134.0,0.03125,64.0,699.333333333,1.22582483292
658.0,0.0733967935872,64.0,175.333333333,1.14565300941
602.0,0.0625,64.0,231.333333333,2.14893198013
682.0,0.0553607214429,64.0,151.333333333,2.00430488586
582.0,0.0625,64.0,251.333333333,2.53500795364
753.0,0.0423346693387,64.0,80.3333333333,1.75104498863
663.0,0.625,64.0,170.333333333,1.72485089302
276.0,0.9375,64.0,557.333333333,1.59418296814
278.0,0.5625,64.0,555.333333333,1.49692988396
758.0,0.0142785571142,64.0,75.3333333333,1.3673620224
538.0,0.125,64.0,295.333333333,2.65308094025
752.0,0.0656312625251,64.0,81.3333333333,2.46049499512
764.0,0.062374749499,64.0,69.3333333333,1.99890995026
80.0,0.0625,64.0,753.333333333,1.75154590607
707.0,0.0433366733467,64.0,126.333333333,1.2987279892
758.0,0.00826653306613,64.0,75.3333333333,1.41751813889
312.0,0.4375,64.0,521.333333333,1.3412630558
572.0,0.00551102204409,64.0,261.333333333,2.76521611214
486.0,0.6875,64.0,347.333333333,2.18578600883
602.0,0.0315631262525,64.0,231.333333333,2.17696118355
364.0,0.0625,64.0,469.333333333,1.97090911865
409.0,0.1875,64.0,424.333333333,1.65591812134
576.0,0.322895791583,64.0,257.333333333,1.78129887581
94.0,0.375,64.0,739.333333333,3.15673995018
719.0,0.00688877755511,64.0,114.333333333,1.24250483513
238.0,0.96875,64.0,595.333333333,1.40077996254
681.0,0.24624248497,64.0,152.333333333,2.07914400101
764.0,0.0197895791583,64.0,69.3333333333,1.19845819473
245.0,0.0625,64.0,588.333333333,1.51938009262
541.0,0.191883767535,64.0,292.333333333,1.90709495544
303.0,0.0508517034068,64.0,530.333333333,1.39675617218
486.0,0.875,64.0,347.333333333,1.82536792755
402.0,0.0625,64.0,431.333333333,2.45891809464
707.0,0.00726452905812,64.0,126.333333333,1.51441192627
763.0,0.4375,64.0,70.3333333333,1.9235830307
611.0,0.875,64.0,222.333333333,1.43905496597
499.0,0.125,64.0,334.333333333,1.36757588387
699.0,0.774799599198,64.0,134.333333333,1.23063111305
295.0,0.284443887776,64.0,538.333333333,1.30934906006
291.0,0.0625,64.0,542.333333333,1.50915002823
36.0,0.546875,64.0,797.333333333,2.66103196144
658.0,0.00475951903808,64.0,175.333333333,2.47680306435
626.0,0.0318136272545,64.0,207.333333333,1.49170517921
634.0,0.152054108216,64.0,199.333333333,1.25833201408
764.0,0.0516032064128,64.0,69.3333333333,1.54021000862
741.0,0.0139028056112,64.0,92.3333333333,1.66018414497
566.0,0.0625,64.0,267.333333333,1.19325017929
140.0,0.0625,64.0,693.333333333,1.16020989418
780.0,0.18123747495,64.0,53.3333333333,1.17586112022
240.0,0.9375,64.0,593.333333333,1.29285907745
642.0,0.0413326653307,64.0,191.333333333,1.3978099823
423.0,0.6875,64.0,410.333333333,1.26920700073
774.0,0.064378757515,64.0,59.3333333333,1.14790916443
662.0,0.115981963928,64.0,171.333333333,1.1734650135
368.0,0.6875,64.0,465.333333333,1.58678913116
635.0,0.875,64.0,198.333333333,1.18978905678
357.0,0.0625,64.0,476.333333333,1.26954102516
739.0,0.0122745490982,64.0,94.3333333333,1.31165790558
788.0,0.0799098196393,64.0,45.3333333333,1.21463513374
249.0,0.875,64.0,584.333333333,1.13214588165
305.0,0.875,64.0,528.333333333,1.40676999092
665.0,0.0129008016032,64.0,168.333333333,1.16529798508
590.0,0.0625,64.0,243.333333333,1.19370079041
291.0,0.725951903808,64.0,542.333333333,1.12365412712
566.0,0.125,64.0,267.333333333,1.04443097115
377.0,0.03125,64.0,456.333333333,1.11740207672
728.0,0.0107715430862,64.0,105.333333333,1.31672501564
376.0,0.5625,64.0,457.333333333,1.15970897675
277.0,0.0063877755511,64.0,556.333333333,1.22488617897
688.0,0.00375751503006,64.0,145.333333333,1.27311992645
589.0,0.0247995991984,64.0,244.333333333,1.52137899399
448.0,0.125,64.0,385.333333333,1.67835712433
513.0,0.5625,64.0,320.333333333,1.19067311287
740.0,0.0288076152305,64.0,93.3333333333,1.27911400795
761.0,0.128006012024,64.0,72.3333333333,1.87978887558
657.0,0.5625,64.0,176.333333333,1.3433599472
280.0,0.0625,64.0,553.333333333,1.18370294571
684.0,0.104458917836,64.0,149.333333333,1.09388303757
406.0,0.0625,64.0,427.333333333,1.15392804146
375.0,0.0625,64.0,458.333333333,1.14299798012
499.0,0.625,64.0,334.333333333,1.08695006371
810.0,0.460671342685,64.0,23.3333333333,1.1438601017
541.0,0.625,64.0,292.333333333,1.07550883293
407.0,0.368987975952,64.0,426.333333333,1.07183790207
564.0,0.8125,64.0,269.333333333,1.21631908417
101.0,0.0625,64.0,732.333333333,1.99628400803
288.0,0.0625,64.0,545.333333333,1.77707290649
565.0,0.875,64.0,268.333333333,1.15467500687
505.0,0.875,64.0,328.333333333,1.24757289886
760.0,0.0323146292585,64.0,73.3333333333,1.56876802444
240.0,0.59375,64.0,593.333333333,1.95432400703
525.0,0.875,64.0,308.333333333,1.70877599716
516.0,0.05999498998,64.0,317.333333333,1.61731600761
60.0,0.25,64.0,773.333333333,1.38628387451
51.0,0.96875,64.0,782.333333333,1.380412817
215.0,0.625,64.0,618.333333333,1.27123498917
796.0,0.0926853707415,64.0,37.3333333333,1.17599797249
363.0,0.0625,64.0,470.333333333,1.39666604996
532.0,0.490731462926,64.0,301.333333333,1.20394301414
791.0,0.00951903807615,64.0,42.3333333333,1.27056789398
365.0,0.375,64.0,468.333333333,1.19942903519
320.0,0.0625,64.0,513.333333333,1.2662551403
613.0,0.125,64.0,220.333333333,1.33433699608
174.0,0.8125,64.0,659.333333333,1.17019200325
69.0,0.03125,64.0,764.333333333,1.66358304024
658.0,0.0144038076152,64.0,175.333333333,3.18803405762
772.0,0.0303106212425,64.0,61.3333333333,1.75530290604
92.0,0.96875,64.0,741.333333333,1.8708319664
749.0,0.0779058116232,64.0,84.3333333333,1.9019920826
509.0,0.125,64.0,324.333333333,2.19882392883
503.0,0.3125,64.0,330.333333333,2.38489198685
655.0,0.8125,64.0,178.333333333,1.27019500732
87.0,0.9375,64.0,746.333333333,1.25531101227
604.0,0.125,64.0,229.333333333,1.22126197815
597.0,0.0625,64.0,236.333333333,1.09351706505
730.0,0.625,64.0,103.333333333,1.09652304649
473.0,0.0625,64.0,360.333333333,1.22344207764
348.0,0.375,64.0,485.333333333,1.13373994827
445.0,0.0625,64.0,388.333333333,1.09414315224
763.0,0.0916833667335,64.0,70.3333333333,1.48825001717
413.0,0.6875,64.0,420.333333333,1.30462217331
729.0,0.00945641282565,64.0,104.333333333,1.08897900581
573.0,0.125,64.0,260.333333333,1.36181521416
189.0,0.3125,64.0,644.333333333,1.44734287262
557.0,0.125,64.0,276.333333333,1.27836608887
623.0,0.6875,64.0,210.333333333,1.10593986511
447.0,0.9375,64.0,386.333333333,1.17270088196
336.0,0.0625,64.0,497.333333333,1.42246198654
98.0,0.0625,64.0,735.333333333,1.24525499344
583.0,0.715931863727,64.0,250.333333333,1.41732311249
673.0,0.0513527054108,64.0,160.333333333,1.49699783325
690.0,0.0186623246493,64.0,143.333333333,1.74922299385
439.0,0.625,64.0,394.333333333,1.69663095474
727.0,0.820891783567,64.0,106.333333333,1.16340994835
588.0,0.0625,64.0,245.333333333,1.3883600235
748.0,0.101953907816,64.0,85.3333333333,1.39999103546
709.0,0.126002004008,64.0,124.333333333,1.74920797348
624.0,0.0127755511022,64.0,209.333333333,1.42717695236
432.0,0.875,64.0,401.333333333,1.28045701981
722.0,0.0683867735471,64.0,111.333333333,1.22015500069
578.0,0.125,64.0,255.333333333,1.16924118996
773.0,0.060621242485,64.0,60.3333333333,1.27037596703
718.0,0.0255511022044,64.0,115.333333333,1.30978012085
754.0,0.0488476953908,64.0,79.3333333333,1.43863582611
688.0,0.822895791583,64.0,145.333333333,1.28224611282
193.0,0.0625,64.0,640.333333333,1.21193885803
731.0,0.47870741483,64.0,102.333333333,1.38309383392
596.0,0.125,64.0,237.333333333,1.28690886497
587.0,0.0167835671343,64.0,246.333333333,1.09063696861
449.0,0.5625,64.0,384.333333333,1.10251903534
612.0,0.125,64.0,221.333333333,1.37820196152
746.0,0.0668837675351,64.0,87.3333333333,1.82265901566
776.0,0.0222945891784,64.0,57.3333333333,1.75627493858
717.0,0.0255511022044,64.0,116.333333333,1.31337189674
590.0,0.243173847695,64.0,243.333333333,1.33466601372
578.0,0.562875751503,64.0,255.333333333,1.32754087448
327.0,0.75,64.0,506.333333333,1.2678129673
572.0,0.0625,64.0,261.333333333,1.20678400993
502.0,0.0829158316633,64.0,331.333333333,1.29761695862
702.0,0.100450901804,64.0,131.333333333,1.63427615166
637.0,0.0279308617234,64.0,196.333333333,1.40392494202
568.0,0.0625,64.0,265.333333333,1.08917689323
765.0,0.0413326653307,64.0,68.3333333333,1.46954011917
72.0,0.03125,64.0,761.333333333,1.56162691116
293.0,0.875,64.0,540.333333333,1.41811394691
251.0,0.03125,64.0,582.333333333,1.31522011757
46.0,0.03125,64.0,787.333333333,1.74490404129
748.0,0.0503507014028,64.0,85.3333333333,1.27417397499
793.0,0.000250501002004,64.0,40.3333333333,1.27880907059
335.0,0.5,64.0,498.333333333,1.34103703499
435.0,0.0625,64.0,398.333333333,1.6076259613
455.0,0.875,64.0,378.333333333,1.55302000046
187.0,0.875,64.0,646.333333333,1.58927583694
795.0,0.00125250501002,64.0,38.3333333333,1.50111913681
293.0,0.0625,64.0,540.333333333,1.6212310791
545.0,0.0625,64.0,288.333333333,1.70703601837
474.0,0.375,64.0,359.333333333,2.0647649765
38.0,0.0625,64.0,795.333333333,1.74598002434
408.0,0.375,64.0,425.333333333,1.44926118851
384.0,0.125,64.0,449.333333333,1.19170093536
743.0,0.0999498997996,64.0,90.3333333333,1.19162583351
583.0,0.125,64.0,250.333333333,1.31253695488
611.0,0.0625,64.0,222.333333333,1.11296796799
386.0,0.0625,64.0,447.333333333,1.10744714737
251.0,0.0625,64.0,582.333333333,1.11851596832
670.0,0.00150300601202,64.0,163.333333333,1.22480297089
449.0,0.0264278557114,64.0,384.333333333,1.19698786736
430.0,0.40625,64.0,403.333333333,1.12336397171
672.0,0.125,64.0,161.333333333,1.45500087738
406.0,0.324899799599,64.0,427.333333333,1.90831708908
61.0,0.03125,64.0,772.333333333,1.49557709694
770.0,0.171593186373,64.0,63.3333333333,1.66765785217
124.0,0.03125,64.0,709.333333333,1.71308994293
365.0,0.6875,64.0,468.333333333,1.85458707809
784.0,0.00526052104208,64.0,49.3333333333,1.22634983063
367.0,0.0625,64.0,466.333333333,1.8073849678
651.0,0.0102705410822,64.0,182.333333333,1.2649269104
746.0,0.0693887775551,64.0,87.3333333333,1.18844008446
69.0,0.21875,64.0,764.333333333,1.2830529213
88.0,0.03125,64.0,745.333333333,1.31044006348
632.0,0.0132765531062,64.0,201.333333333,1.30611801147
429.0,0.0625,64.0,404.333333333,1.54189801216
797.0,0.415330661323,64.0,36.3333333333,1.48594594002
629.0,0.506763527054,64.0,204.333333333,1.44607186317
495.0,0.625,64.0,338.333333333,1.13943791389
770.0,0.0498496993988,64.0,63.3333333333,1.10463309288
533.0,0.883391783567,64.0,300.333333333,1.2363140583
626.0,0.576903807615,64.0,207.333333333,1.23549985886
641.0,0.0549849699399,64.0,192.333333333,1.23988223076
365.0,0.0625,64.0,468.333333333,1.11467504501
760.0,0.101953907816,64.0,73.3333333333,1.10905194283
690.0,0.118486973948,64.0,143.333333333,1.14983606339
769.0,0.0467184368737,64.0,64.3333333333,1.18625402451
259.0,0.03125,64.0,574.333333333,1.133259058
613.0,0.125,64.0,220.333333333,1.19363594055
320.0,0.75,64.0,513.333333333,1.27208304405
114.0,0.96875,64.0,719.333333333,1.26230883598
419.0,0.875,64.0,414.333333333,1.16179990768
300.0,0.625,64.0,533.333333333,1.21319699287
640.0,0.0369488977956,64.0,193.333333333,1.17875099182
765.0,0.0378256513026,64.0,68.3333333333,1.24987888336
470.0,0.4375,64.0,363.333333333,1.28361582756
699.0,0.0389529058116,64.0,134.333333333,1.385627985
689.0,0.00350701402806,64.0,144.333333333,1.31355023384
573.0,0.0625,64.0,260.333333333,1.44951486588
798.0,0.0283066132265,64.0,35.3333333333,1.28585910797
594.0,0.0315631262525,64.0,239.333333333,1.53004693985
223.0,0.03125,64.0,610.333333333,1.26860880852
566.0,0.0625,64.0,267.333333333,1.29099798203
787.0,0.0844188376754,64.0,46.3333333333,1.18284082413
517.0,0.0369488977956,64.0,316.333333333,1.07368397713
632.0,0.0573647294589,64.0,201.333333333,1.10631394386
521.0,0.8125,64.0,312.333333333,1.26787209511
748.0,0.0523547094188,64.0,85.3333333333,1.31302881241
436.0,0.03125,64.0,397.333333333,1.46784996986
328.0,0.0136523046092,64.0,505.333333333,1.1877579689
566.0,0.125,64.0,267.333333333,1.85742402077
573.0,0.125,64.0,260.333333333,1.0861749649
134.0,0.25,64.0,699.333333333,1.20842695236
181.0,0.8125,64.0,652.333333333,1.2382941246
732.0,0.184869739479,64.0,101.333333333,1.15657114983
347.0,0.25,64.0,486.333333333,1.8580198288
570.0,0.25,64.0,263.333333333,1.42404699326
751.0,0.0493486973948,64.0,82.3333333333,1.35672879219
473.0,0.375,64.0,360.333333333,1.33353114128
554.0,0.625,64.0,279.333333333,1.24709200859
245.0,0.9375,64.0,588.333333333,1.32999396324
752.0,0.0237975951904,64.0,81.3333333333,1.23257398605
409.0,0.0625,64.0,424.333333333,1.2597219944
805.0,0.116983967936,64.0,28.3333333333,1.23914790154
707.0,0.840931863727,64.0,126.333333333,1.1888449192
744.0,0.115731462926,64.0,89.3333333333,1.2552781105
676.0,0.0112725450902,64.0,157.333333333,1.1749792099
730.0,0.665831663327,64.0,103.333333333,1.21423006058
276.0,0.9375,64.0,557.333333333,1.19658899307
285.0,0.868987975952,64.0,548.333333333,1.23856496811
734.0,0.103957915832,64.0,99.3333333333,1.10183215141
525.0,0.00701402805611,64.0,308.333333333,1.17368197441
605.0,0.125,64.0,228.333333333,1.95845890045
