cumulative_rewards,euclidian_distance,regret,time_spent
574.0,0.0625,259.333333333,1.56688284874
733.0,0.00150300601202,100.333333333,1.31255483627
727.0,0.0433366733467,106.333333333,1.08239889145
373.0,0.875,460.333333333,1.1095790863
591.0,0.0625,242.333333333,1.14236211777
650.0,0.0308116232465,183.333333333,1.17504096031
249.0,0.125,584.333333333,1.16047000885
205.0,0.6875,628.333333333,1.15600991249
569.0,0.625,264.333333333,1.37916994095
291.0,0.375,542.333333333,1.57162714005
754.0,0.376503006012,79.3333333333,1.7620651722
57.0,0.03125,776.333333333,1.12308597565
770.0,0.125,63.3333333333,1.0955748558
523.0,0.75,310.333333333,1.11045718193
145.0,0.9375,688.333333333,0.983914852142
779.0,0.0371993987976,54.3333333333,1.11416482925
173.0,0.375,660.333333333,1.14692306519
745.0,0.134018036072,88.3333333333,1.1345179081
472.0,0.03125,361.333333333,1.04880714417
791.0,0.802855711423,42.3333333333,1.15228915215
309.0,0.0625,524.333333333,1.18056702614
474.0,0.0125250501002,359.333333333,1.2075548172
754.0,0.0363226452906,79.3333333333,1.07809901237
677.0,0.375,156.333333333,1.13599705696
668.0,0.0418336673347,165.333333333,1.19219589233
726.0,0.00851703406814,107.333333333,1.23157000542
485.0,0.1875,348.333333333,1.33259916306
399.0,0.0625,434.333333333,1.16035890579
172.0,0.25,661.333333333,1.25788116455
583.0,0.875,250.333333333,1.04437184334
538.0,0.25118987976,295.333333333,0.977986097336
574.0,0.0625,259.333333333,1.51376509666
44.0,0.03125,789.333333333,2.12782502174
595.0,0.125,238.333333333,1.33796811104
714.0,0.0258016032064,119.333333333,1.01386594772
542.0,0.0144038076152,291.333333333,1.44215202332
632.0,0.375,201.333333333,1.53069019318
807.0,0.12374749499,26.3333333333,1.16247701645
232.0,0.125,601.333333333,1.14419198036
609.0,0.125,224.333333333,1.05023002625
420.0,0.0625,413.333333333,1.14793896675
531.0,0.6875,302.333333333,1.11486506462
659.0,0.00125250501002,174.333333333,1.19607496262
179.0,0.25,654.333333333,1.10704398155
669.0,0.0413326653307,164.333333333,1.17074203491
392.0,0.316883767535,441.333333333,1.13689398766
747.0,0.142034068136,86.3333333333,1.06669783592
591.0,0.0625,242.333333333,1.05700421333
594.0,0.0313126252505,239.333333333,1.21241497993
655.0,0.6875,178.333333333,1.41931605339
50.0,0.03125,783.333333333,1.39187812805
692.0,0.0523547094188,141.333333333,1.18894791603
777.0,0.0859218436874,56.3333333333,1.19877791405
657.0,0.450526052104,176.333333333,1.16624188423
251.0,0.28125,582.333333333,1.06373405457
309.0,0.4375,524.333333333,1.12694716454
679.0,0.00350701402806,154.333333333,1.08811903
226.0,0.375,607.333333333,1.25392198563
569.0,0.125,264.333333333,1.13877296448
606.0,0.125,227.333333333,1.21029210091
688.0,0.0553607214429,145.333333333,1.30263018608
697.0,0.375,136.333333333,1.18359398842
592.0,0.125,241.333333333,1.10378980637
707.0,0.49874749499,126.333333333,1.13865995407
125.0,0.03125,708.333333333,1.29374194145
382.0,0.0625,451.333333333,1.33097600937
760.0,0.0759018036072,73.3333333333,1.24156808853
784.0,0.856963927856,49.3333333333,3.55955791473
715.0,0.375,118.333333333,1.33807706833
623.0,0.00964428857715,210.333333333,1.12309193611
278.0,0.03125,555.333333333,1.67449498177
758.0,0.0182865731463,75.3333333333,1.68490719795
144.0,0.375,689.333333333,1.41565585136
787.0,0.0062625250501,46.3333333333,1.53269577026
494.0,0.00325651302605,339.333333333,1.7716281414
684.0,0.117985971944,149.333333333,1.60804104805
135.0,0.1875,698.333333333,1.60243010521
565.0,0.125,268.333333333,1.29820084572
100.0,0.125,733.333333333,1.37439107895
178.0,0.625,655.333333333,1.14916706085
632.0,0.0625,201.333333333,1.32327699661
578.0,0.0348196392786,255.333333333,1.71256494522
690.0,0.00488476953908,143.333333333,1.65686607361
489.0,0.625,344.333333333,1.39097905159
660.0,0.625,173.333333333,1.6426820755
310.0,0.0625,523.333333333,1.38590908051
179.0,0.03125,654.333333333,1.6081340313
560.0,0.125,273.333333333,1.42626094818
621.0,0.375,212.333333333,1.35179305077
470.0,0.625,363.333333333,1.19943189621
205.0,0.03125,628.333333333,1.22794103622
716.0,0.125,117.333333333,1.34752893448
604.0,0.806863727455,229.333333333,1.24097585678
745.0,0.284819639279,88.3333333333,1.4202849865
706.0,0.00225450901804,127.333333333,1.07772397995
207.0,0.0625,626.333333333,1.02834796906
573.0,0.125,260.333333333,1.0259449482
557.0,0.0513527054108,276.333333333,1.0992732048
244.0,0.0625,589.333333333,1.507833004
726.0,0.0306863727455,107.333333333,1.13173818588
256.0,0.03125,577.333333333,1.338752985
807.0,0.160821643287,26.3333333333,1.44742488861
571.0,0.125,262.333333333,1.08552694321
741.0,0.063877755511,92.3333333333,1.13407707214
166.0,0.125,667.333333333,1.00110292435
612.0,0.0625,221.333333333,1.01945590973
715.0,0.0413326653307,118.333333333,1.08854794502
497.0,0.0625,336.333333333,0.972262859344
731.0,0.0859218436874,102.333333333,0.986298084259
551.0,0.75,282.333333333,1.19662904739
622.0,0.556863727455,211.333333333,1.04864907265
631.0,0.0108967935872,202.333333333,1.00789189339
680.0,0.00475951903808,153.333333333,1.24923205376
168.0,0.0625,665.333333333,1.63425898552
805.0,0.121743486974,28.3333333333,1.33024597168
416.0,0.0216683366733,417.333333333,1.15181517601
414.0,0.0625,419.333333333,1.30642390251
618.0,0.125,215.333333333,1.28461194038
240.0,0.125,593.333333333,1.3883459568
344.0,0.375,489.333333333,1.43155503273
586.0,0.125,247.333333333,1.44395399094
823.0,0.135771543086,10.3333333333,1.34084701538
305.0,0.125,528.333333333,1.23156285286
279.0,0.0625,554.333333333,1.21458411217
282.0,0.4375,551.333333333,1.12899208069
582.0,0.0625,251.333333333,1.15501093864
75.0,0.03125,758.333333333,1.10649800301
656.0,0.8125,177.333333333,1.44561696053
260.0,0.0625,573.333333333,1.19255709648
230.0,0.75,603.333333333,1.09232521057
64.0,0.03125,769.333333333,1.1078710556
782.0,0.00338176352705,51.3333333333,1.31632113457
22.0,0.03125,811.333333333,1.5228729248
739.0,0.00175350701403,94.3333333333,1.28120589256
218.0,0.125,615.333333333,1.47012400627
636.0,0.125,197.333333333,1.21333503723
88.0,0.09375,745.333333333,1.31638407707
534.0,0.625,299.333333333,1.16916704178
701.0,0.0349448897796,132.333333333,1.09342217445
746.0,0.0403306613226,87.3333333333,1.1023337841
242.0,0.0625,591.333333333,1.21772098541
161.0,0.0625,672.333333333,1.2697160244
649.0,0.875,184.333333333,1.05731606483
567.0,0.0232965931864,266.333333333,1.03595614433
735.0,0.0234218436874,98.3333333333,1.0521838665
585.0,0.125,248.333333333,1.00227999687
613.0,0.125,220.333333333,1.04915499687
577.0,0.75,256.333333333,1.05451703072
570.0,0.00676352705411,263.333333333,1.09253382683
481.0,0.3125,352.333333333,1.32868790627
279.0,0.0625,554.333333333,1.11594009399
47.0,0.03125,786.333333333,1.16612505913
564.0,0.625,269.333333333,1.11412811279
609.0,0.125,224.333333333,1.02496600151
181.0,0.03125,652.333333333,1.15672588348
767.0,0.0065130260521,66.3333333333,1.17175388336
131.0,0.0625,702.333333333,1.1869828701
609.0,0.0625,224.333333333,1.20303702354
757.0,0.185621242485,76.3333333333,1.21979498863
664.0,0.674599198397,169.333333333,1.77163314819
356.0,0.625,477.333333333,1.40374803543
571.0,0.0207915831663,262.333333333,1.42970085144
610.0,0.125,223.333333333,1.2563419342
252.0,0.5625,581.333333333,1.29706215858
491.0,0.0232965931864,342.333333333,1.02502393723
764.0,0.0358216432866,69.3333333333,1.08791518211
759.0,0.0743987975952,74.3333333333,1.05512213707
591.0,0.125,242.333333333,1.07286810875
500.0,0.695891783567,333.333333333,1.09545302391
383.0,0.75,450.333333333,1.06473612785
313.0,0.875,520.333333333,1.17136693001
137.0,0.75,696.333333333,1.09871101379
681.0,0.510771543086,152.333333333,1.02195620537
655.0,0.0172845691383,178.333333333,1.02975606918
178.0,0.03125,655.333333333,1.16374087334
381.0,0.0625,452.333333333,1.07472085953
405.0,0.375,428.333333333,1.00927400589
373.0,0.0625,460.333333333,1.09469985962
293.0,0.125,540.333333333,1.01408290863
600.0,0.125,233.333333333,1.08179593086
525.0,0.0625,308.333333333,0.942425012589
735.0,0.542835671343,98.3333333333,1.12538480759
809.0,0.0167835671343,24.3333333333,1.53385186195
586.0,0.125,247.333333333,1.14243912697
624.0,0.0625,209.333333333,1.01014304161
584.0,0.125,249.333333333,1.30564594269
733.0,0.124498997996,100.333333333,1.3775601387
299.0,0.9375,534.333333333,1.17306208611
747.0,0.12249498998,86.3333333333,1.05323600769
334.0,0.0625,499.333333333,1.06844997406
589.0,0.125,244.333333333,1.07650780678
181.0,0.03125,652.333333333,1.08489322662
464.0,0.342935871743,369.333333333,1.04805397987
580.0,0.875,253.333333333,1.14057707787
136.0,0.9375,697.333333333,1.08477711678
551.0,0.0625,282.333333333,1.01847505569
437.0,0.125,396.333333333,1.06987905502
128.0,0.78125,705.333333333,1.12008094788
259.0,0.75,574.333333333,1.0372171402
581.0,0.0625,252.333333333,1.02347683907
574.0,0.0625,259.333333333,0.988587141037
517.0,0.125,316.333333333,0.98633813858
52.0,0.03125,781.333333333,1.14519691467
389.0,0.03125,444.333333333,1.02130198479
564.0,0.125,269.333333333,1.09867501259
287.0,0.834919839679,546.333333333,1.1167640686
533.0,0.524423847695,300.333333333,0.9708340168
508.0,0.1875,325.333333333,1.07547807693
830.0,0.434619238477,3.33333333333,1.18943619728
71.0,0.96875,762.333333333,1.10058403015
548.0,0.0232965931864,285.333333333,0.965789079666
549.0,0.1875,284.333333333,1.13664102554
812.0,0.125,21.3333333333,1.12488698959
228.0,0.0625,605.333333333,1.08662509918
780.0,0.0403306613226,53.3333333333,1.03777909279
457.0,0.375,376.333333333,1.1079120636
423.0,0.625,410.333333333,1.10636305809
386.0,0.9375,447.333333333,1.02839207649
729.0,0.000501002004008,104.333333333,1.03333997726
827.0,0.0268036072144,6.33333333333,1.13569879532
697.0,0.625,136.333333333,1.04573988914
605.0,0.125,228.333333333,1.03884291649
582.0,0.625751503006,251.333333333,1.05201411247
506.0,0.03125,327.333333333,0.96791100502
758.0,0.0764028056112,75.3333333333,0.964945077896
268.0,0.6875,565.333333333,0.988487005234
611.0,0.625,222.333333333,1.01972007751
588.0,0.125,245.333333333,1.1815931797
590.0,0.125,243.333333333,1.15299510956
350.0,0.0625,483.333333333,0.951658010483
532.0,0.0353206412826,301.333333333,1.09632015228
381.0,0.9375,452.333333333,1.1199798584
721.0,0.0145290581162,112.333333333,1.06187796593
591.0,0.0625,242.333333333,0.97305393219
462.0,0.25,371.333333333,1.15104484558
335.0,0.25,498.333333333,1.0310280323
750.0,0.625,83.3333333333,1.04565501213
594.0,0.125,239.333333333,0.966984033585
137.0,0.40625,696.333333333,1.0631480217
736.0,0.0859218436874,97.3333333333,1.06865596771
728.0,0.0159068136273,105.333333333,1.03388118744
582.0,0.0625,251.333333333,1.05613803864
727.0,0.434118236473,106.333333333,1.13781309128
741.0,0.0339428857715,92.3333333333,0.970293998718
348.0,0.4375,485.333333333,1.03093504906
620.0,0.727955911824,213.333333333,1.06576991081
572.0,0.125,261.333333333,1.02208614349
231.0,0.375,602.333333333,1.01512694359
578.0,0.125,255.333333333,1.12407493591
773.0,0.0137775551102,60.3333333333,1.20809197426
704.0,0.0839178356713,129.333333333,1.17913794518
624.0,0.0736472945892,209.333333333,1.09580397606
582.0,0.0625,251.333333333,1.09516906738
671.0,0.0388276553106,162.333333333,1.17835497856
759.0,0.0378256513026,74.3333333333,1.30472612381
615.0,0.125,218.333333333,1.18588614464
494.0,0.1875,339.333333333,1.25138902664
280.0,0.25,553.333333333,1.19451880455
694.0,0.458166332665,139.333333333,1.05262589455
782.0,0.0538577154309,51.3333333333,0.970450878143
574.0,0.125,259.333333333,1.10054302216
585.0,0.0163451903808,248.333333333,1.12142109871
344.0,0.5625,489.333333333,1.04046607018
307.0,0.625,526.333333333,1.07918214798
603.0,0.0432114228457,230.333333333,1.04456996918
568.0,0.0061372745491,265.333333333,0.927354097366
124.0,0.4375,709.333333333,1.0286989212
639.0,0.00926853707415,194.333333333,1.00612783432
686.0,0.0399549098196,147.333333333,1.12912893295
305.0,0.8125,528.333333333,1.16883516312
561.0,0.00475951903808,272.333333333,1.12178516388
328.0,0.75,505.333333333,1.04843401909
69.0,0.9375,764.333333333,1.0771241188
626.0,0.0748997995992,207.333333333,1.04936504364
751.0,0.0212925851703,82.3333333333,0.987677097321
72.0,0.8125,761.333333333,1.06325101852
707.0,0.375,126.333333333,0.955419063568
381.0,0.625,452.333333333,1.04274892807
523.0,0.0625,310.333333333,1.05574321747
58.0,0.0625,775.333333333,1.09220099449
303.0,0.875,530.333333333,1.01772093773
601.0,0.0156563126253,232.333333333,1.02869105339
444.0,0.576903807615,389.333333333,1.01510596275
521.0,0.875,312.333333333,0.98913693428
539.0,0.6875,294.333333333,1.0963768959
649.0,0.0415831663327,184.333333333,1.14943909645
367.0,0.9375,466.333333333,1.05672883987
263.0,0.0625,570.333333333,1.00384402275
662.0,0.1875,171.333333333,0.988556861877
319.0,0.0625,514.333333333,1.07780790329
574.0,0.0625,259.333333333,1.05546617508
131.0,0.875,702.333333333,1.08948802948
314.0,0.592935871743,519.333333333,1.07363510132
283.0,0.875,550.333333333,1.02427196503
137.0,0.625,696.333333333,1.04166483879
793.0,0.0423346693387,40.3333333333,1.05539512634
681.0,0.0403306613226,152.333333333,1.06401801109
347.0,0.0625,486.333333333,1.00145506859
101.0,0.03125,732.333333333,1.0722849369
625.0,0.0593687374749,208.333333333,1.11003899574
442.0,0.5625,391.333333333,1.11846399307
768.0,0.0542334669339,65.3333333333,1.04623198509
660.0,0.0576152304609,173.333333333,0.934654951096
720.0,0.0222945891784,113.333333333,1.1457400322
660.0,0.625,173.333333333,0.972240924835
77.0,0.03125,756.333333333,1.14203381538
372.0,0.625,461.333333333,1.10082006454
530.0,0.125,303.333333333,1.07628107071
471.0,0.625,362.333333333,0.948393106461
388.0,0.6875,445.333333333,1.01369595528
794.0,0.772795591182,39.3333333333,1.09702587128
594.0,0.125,239.333333333,0.945661783218
